21.0;6.8;64.0
21.0;6.8;63.1
20.0;6.8;63.9
20.0;6.8;62.0
19.0;6.8;63.6
19.0;6.8;63.6
19.0;6.8;64.5
18.0;6.8;64.4
18.0;6.8;64.4
18.0;6.8;64.3
18.0;6.8;64.4
18.0;6.8;62.0
44.0;6.6;61.7
44.0;6.6;64.5
43.0;6.6;62.0
42.0;6.6;62.0
20.0;6.8;66.5
19.0;6.8;66.3
20.0;6.8;66.3
20.0;6.8;66.4
21.0;6.8;66.9
22.0;6.8;66.6
23.0;6.8;66.2
23.0;6.8;64.9
22.0;6.8;64.3
22.0;6.8;65.4
21.0;6.8;64.4
21.0;6.8;64.5
20.0;6.8;63.8
20.0;6.9;64.1
21.0;6.9;64.0
21.0;6.9;64.6
22.0;6.9;64.3
22.0;6.9;64.5
23.0;6.8;64.1
24.0;6.8;64.0
22.0;6.8;63.5
22.0;6.8;64.0
20.0;6.8;64.4
20.0;6.8;62.0
19.0;6.9;66.0
19.0;6.9;66.6
20.0;6.9;67.4
20.0;6.9;66.6
20.0;6.9;66.5
21.0;6.9;66.6
21.0;6.9;66.0
21.0;6.9;66.0
22.0;6.9;66.7
22.0;6.9;66.4
21.0;6.9;65.6
21.0;6.9;66.9
20.0;6.9;63.0
19.0;6.9;63.7
19.0;6.9;64.8
19.0;6.9;64.0
19.0;6.9;63.8
20.0;6.9;63.9
20.0;6.9;61.5
21.0;6.9;61.8
21.0;6.8;63.5
19.0;6.8;63.0
20.0;6.8;63.1
20.0;6.8;62.9
20.0;6.8;63.0
18.0;6.8;63.4
20.0;6.8;63.5
20.0;6.8;64.6
20.0;6.8;61.5
20.0;6.8;63.3
20.0;6.8;63.3
21.0;6.8;63.4
